# id> internal primary key for ope_calls structure. Each represents one call
# phone_number> hashed incoming phone number
# operator> person who picked the call
# line> type of incoming line (i.e. O2 mobile, T-mobile prepaid etc.)
# answered_at> time of incoming call start (when operator starts to talk)
# droped_at> time of call end
# ended_at> time when operator finished the call (after call tasks are done)
# created_ad, updated_at> timestamp of database insert
# line_id> id of service that customer called at

"id","phone_number","operator","line","answered_at","droped_at","ended_at","created_at","updated_at","line_id"
"1271","3346ff0db04fa833f1bafb73951458cd","80509","line 2","2014-03-14 20:07:13","NULL","NULL","2014-03-14 20:07:11","2014-03-14 20:07:11","NULL"
"1273","f083386cf6b9708480ba7d0ed9672329","80527","line 2","2014-03-14 20:07:22","NULL","NULL","2014-03-14 20:07:16","2014-03-14 20:07:16","NULL"
"1275","f31b9f400046fe67703292b10d48a31e","80039","line 4","2014-03-14 20:07:22","NULL","NULL","2014-03-14 20:07:20","2014-03-14 20:07:20","NULL"
"1277","e8b2d2aed938e94a0abfcb1eff6c2f5d","80277","line 1","2014-03-14 20:07:30","NULL","NULL","2014-03-14 20:07:28","2014-03-14 20:07:28","NULL"
"1279","a51125c4706c243153c759a57e1eea0f","80332","line 5","2014-03-14 20:08:03","NULL","NULL","2014-03-14 20:08:01","2014-03-14 20:08:01","NULL"
"1281","414ee71146f996c87af1c6bb22512059","80104","line 2","2014-03-14 20:08:24","NULL","NULL","2014-03-14 20:08:22","2014-03-14 20:08:22","NULL"
"1283","a26476cffe0bdb3cd8496665eb46853c","80134","line 1","2014-03-14 20:08:47","NULL","NULL","2014-03-14 20:08:45","2014-03-14 20:08:45","NULL"
"1285","c6d678c1612f8d4a140314af3800dc88","80099","line 2","2014-03-14 20:08:47","NULL","NULL","2014-03-14 20:08:45","2014-03-14 20:08:45","NULL"
"1287","8b456636a21c795c6d569860ad244ff7","80527","line 2","2014-03-14 20:09:02","NULL","NULL","2014-03-14 20:08:56","2014-03-14 20:08:56","NULL"
"1289","6f68bbc954ccc7f15522f04683ab879c","80039","line 1","2014-03-14 20:09:00","NULL","NULL","2014-03-14 20:08:58","2014-03-14 20:08:58","NULL"
"1291","d11a49d9b7a3622aab20bebe8ee9ab9a","80277","line 2","2014-03-14 20:09:14","NULL","NULL","2014-03-14 20:09:12","2014-03-14 20:09:12","NULL"
"1293","972fadf43cb0c288e694e8570b30c457","80122","line 1","2014-03-14 20:09:32","NULL","NULL","2014-03-14 20:09:30","2014-03-14 20:09:30","NULL"
"1295","c468de50c3e764316754477aeb2e9f95","80104","line 4","2014-03-14 20:09:33","NULL","NULL","2014-03-14 20:09:30","2014-03-14 20:09:30","NULL"
"1297","4cdd9287bd61d3f2816370153f1b9274","80527","line 6","2014-03-14 20:09:47","NULL","NULL","2014-03-14 20:09:40","2014-03-14 20:09:40","NULL"
"1299","75dc372812257e9510c8ac5b34ad285c","80039","line 2","2014-03-14 20:09:47","NULL","NULL","2014-03-14 20:09:44","2014-03-14 20:09:44","NULL"
"1301","71331841000607e6e708a4a717bef422","80134","line 1","2014-03-14 20:09:50","NULL","NULL","2014-03-14 20:09:49","2014-03-14 20:09:49","NULL"
"1303","7549a23d3918e1c0e2fad246d357f8b2","80236","line 7","2014-03-14 20:09:52","NULL","NULL","2014-03-14 20:09:50","2014-03-14 20:09:50","NULL"
"1305","66776762227d8770f2bc4175060ddbbe","80509","line 1","2014-03-14 20:10:02","NULL","NULL","2014-03-14 20:10:00","2014-03-14 20:10:00","NULL"
"1307","43cf170755d9ddc0a828e7c68cd1f47c","80527","line 2","2014-03-14 20:10:11","NULL","NULL","2014-03-14 20:10:06","2014-03-14 20:10:06","NULL"
"1309","84cbab6a6e18e41f0595705eba9ccdc0","80122","line 2","2014-03-14 20:10:25","NULL","NULL","2014-03-14 20:10:23","2014-03-14 20:10:23","NULL"
"1311","375e27fdbdc19baf926da87067fa6ecd","80509","line 2","2014-03-14 20:10:46","NULL","NULL","2014-03-14 20:10:44","2014-03-14 20:10:44","NULL"
"1313","67ec296335d4ad88e275d974a39dd6f8","80277","line 1","2014-03-14 20:11:02","NULL","NULL","2014-03-14 20:10:59","2014-03-14 20:10:59","NULL"
"1315","4cdd9287bd61d3f2816370153f1b9274","80134","line 6","2014-03-14 20:11:05","NULL","NULL","2014-03-14 20:11:03","2014-03-14 20:11:03","NULL"
"1317","3318bcd124c2ca98a75468f519246311","80104","line 1","2014-03-14 20:11:06","NULL","NULL","2014-03-14 20:11:03","2014-03-14 20:11:03","NULL"
"1319","51ce1fd31b3bfed56294c84dfba915d6","80527","line 4","2014-03-14 20:11:37","NULL","NULL","2014-03-14 20:11:31","2014-03-14 20:11:31","NULL"
"1321","5a482f2213bc7b28d678fb11f88eab13","80097","line 2","2014-03-14 20:11:35","NULL","NULL","2014-03-14 20:11:32","2014-03-14 20:11:32","NULL"
"1323","8b456636a21c795c6d569860ad244ff7","80509","line 2","2014-03-14 20:11:42","NULL","NULL","2014-03-14 20:11:40","2014-03-14 20:11:40","NULL"
"1325","d7ea3d8b22bd029c81a21bdb134a39db","80277","line 2","2014-03-14 20:12:00","NULL","NULL","2014-03-14 20:11:58","2014-03-14 20:11:58","NULL"
"1327","2812d94916f9aac24158e6ad461e9d6e","80134","line 2","2014-03-14 20:12:00","NULL","NULL","2014-03-14 20:11:58","2014-03-14 20:11:58","NULL"
"1329","5ed38c7c1e7a4ca3eeba9f9c6e67a491","80509","line 2","2014-03-14 20:12:11","NULL","NULL","2014-03-14 20:12:08","2014-03-14 20:12:08","NULL"
"1331","e329303efe9088fc8c0fffeec339141e","80332","line 2","2014-03-14 20:12:11","NULL","NULL","2014-03-14 20:12:09","2014-03-14 20:12:09","NULL"
"1333","233274466445c157ef9163f6c6cc0d93","80122","line 1","2014-03-14 20:12:16","NULL","NULL","2014-03-14 20:12:14","2014-03-14 20:12:14","NULL"
"1335","a3ff1f627e85affa98b079bc97ac1342","80117","line 1","2014-03-14 20:12:43","NULL","NULL","2014-03-14 20:12:41","2014-03-14 20:12:41","NULL"
"1337","97c161858f5caacb74a269494be44bd3","80236","line 7","2014-03-14 20:12:51","NULL","NULL","2014-03-14 20:12:48","2014-03-14 20:12:48","NULL"
"1339","7e2eddcc048578e3cec511116f6f9ece","80104","line 2","2014-03-14 20:12:56","NULL","NULL","2014-03-14 20:12:53","2014-03-14 20:12:53","NULL"
"1341","e71fa407e79e7187e8582180f49af02a","80122","line 2","2014-03-14 20:13:08","NULL","NULL","2014-03-14 20:13:05","2014-03-14 20:13:05","NULL"
"1343","933a51650057130fa3451a290431c539","80332","line 2","2014-03-14 20:13:32","NULL","NULL","2014-03-14 20:13:31","2014-03-14 20:13:31","NULL"
"1345","f628a8aaa4f8ae7e4f82b278fa23bf81","80527","line 2","2014-03-14 20:13:39","NULL","NULL","2014-03-14 20:13:33","2014-03-14 20:13:33","NULL"
"1347","49b6eaf60058c91324ecaadc3c73d884","80509","line 1","2014-03-14 20:13:38","NULL","NULL","2014-03-14 20:13:35","2014-03-14 20:13:35","NULL"
"1349","86a34dfef2ceda2c34b1cd74ed899019","80117","line 2","2014-03-14 20:13:39","NULL","NULL","2014-03-14 20:13:36","2014-03-14 20:13:36","NULL"
"1351","e12d18dcf17c6d0f327149ab7c1c2f7c","80104","line 1","2014-03-14 20:14:19","NULL","NULL","2014-03-14 20:14:17","2014-03-14 20:14:17","NULL"
"1353","55a1722aa493aad3c5bf269c59bb7b0c","80277","line 1","2014-03-14 20:14:30","NULL","NULL","2014-03-14 20:14:28","2014-03-14 20:14:28","NULL"
"1355","0c970714f2191f609386f7ade2cc0de4","80099","line 1","2014-03-14 20:14:37","NULL","NULL","2014-03-14 20:14:35","2014-03-14 20:14:35","NULL"
"1357","498bbabdee6139b45bedf3099037d36c","80117","line 2","2014-03-14 20:14:46","NULL","NULL","2014-03-14 20:14:45","2014-03-14 20:14:45","NULL"
"1359","90a1fce9e3c27ee86308ce924d949bd1","80509","line 2","2014-03-14 20:14:51","NULL","NULL","2014-03-14 20:14:48","2014-03-14 20:14:48","NULL"
"1361","0b406fd8fdafd720262efae7d8ec422b","80122","line 2","2014-03-14 20:15:16","NULL","NULL","2014-03-14 20:15:14","2014-03-14 20:15:14","NULL"
"1363","a58783f5add34c64ecac0c1d966bcc05","80332","line 2","2014-03-14 20:15:34","NULL","NULL","2014-03-14 20:15:31","2014-03-14 20:15:31","NULL"
"1365","a7284019d885acfe06a02dc04be7f846","80509","line 2","2014-03-14 20:16:13","NULL","NULL","2014-03-14 20:16:10","2014-03-14 20:16:10","NULL"
"1367","9f61d7303f3718e2cc4e0c7ea9058882","80117","line 2","2014-03-14 20:16:48","NULL","NULL","2014-03-14 20:16:45","2014-03-14 20:16:45","NULL"
"1369","8e8c2d97e3b5297782970d3b165cf665","80104","line 1","2014-03-14 20:16:54","NULL","NULL","2014-03-14 20:16:51","2014-03-14 20:16:51","NULL"
"1371","0bf7639adbd721e0bd9d717485768f94","80099","line 1","2014-03-14 20:16:58","NULL","NULL","2014-03-14 20:16:55","2014-03-14 20:16:55","NULL"
"1373","15f0f410945c3b035150b62f6fe160d6","80134","line 2","2014-03-14 20:17:19","NULL","NULL","2014-03-14 20:17:17","2014-03-14 20:17:17","NULL"
"1375","250591b3a65c154ce9a0db91f5a7fddf","80122","line 3","2014-03-14 20:17:25","NULL","NULL","2014-03-14 20:17:22","2014-03-14 20:17:22","NULL"
"1377","362e09ff33eb6d49a86bcebe84897894","80509","line 2","2014-03-14 20:17:25","NULL","NULL","2014-03-14 20:17:23","2014-03-14 20:17:23","NULL"
"1379","b8497d4b4a75716bfdbfdc52baf8d9c3","80097","line 3","2014-03-14 20:17:27","NULL","NULL","2014-03-14 20:17:25","2014-03-14 20:17:25","NULL"
"1381","11f9d17c2cb9911c45ebc06f8e01b622","80104","line 6","2014-03-14 20:17:31","NULL","NULL","2014-03-14 20:17:29","2014-03-14 20:17:29","NULL"
"1383","af7516c002755254258c7fbcd0caddac","80277","line 4","2014-03-14 20:17:40","NULL","NULL","2014-03-14 20:17:38","2014-03-14 20:17:38","NULL"
"1385","44460b46b23bca23c592a2dc490dd733","80332","line 2","2014-03-14 20:17:43","NULL","NULL","2014-03-14 20:17:41","2014-03-14 20:17:41","NULL"
"1387","1478b53265d55fa612b6289c34c16aee","80117","line 2","2014-03-14 20:18:13","NULL","NULL","2014-03-14 20:18:11","2014-03-14 20:18:11","NULL"
"1389","9f61d7303f3718e2cc4e0c7ea9058882","81054","line 10","2014-03-14 20:18:03","NULL","NULL","2014-03-14 20:18:15","2014-03-14 20:18:15","NULL"
"1391","1059a32a3414fffc2d7fd7b2baf40f60","80097","line 1","2014-03-14 20:18:19","NULL","NULL","2014-03-14 20:18:16","2014-03-14 20:18:16","NULL"
"1393","2850be3b5b6bdc7be4656b9667290aa3","80122","line 2","2014-03-14 20:18:27","NULL","NULL","2014-03-14 20:18:26","2014-03-14 20:18:26","NULL"
"1395","6900b3a2bd0dcd5292a8ad2c1df49458","80104","line 1","2014-03-14 20:18:48","NULL","NULL","2014-03-14 20:18:45","2014-03-14 20:18:45","NULL"
"1397","764378299dc12ab8de4ca4900e8dc031","80097","line 1","2014-03-14 20:18:50","NULL","NULL","2014-03-14 20:18:47","2014-03-14 20:18:47","NULL"
"1399","306f815b32ed270929d5de761e6392f9","80134","line 1","2014-03-14 20:18:56","NULL","NULL","2014-03-14 20:18:54","2014-03-14 20:18:54","NULL"
"1401","498bbabdee6139b45bedf3099037d36c","80509","line 2","2014-03-14 20:19:06","NULL","NULL","2014-03-14 20:19:04","2014-03-14 20:19:04","NULL"
"1403","75bc0d8fd4950ec57464f440fb0394ca","80277","line 3","2014-03-14 20:19:15","NULL","NULL","2014-03-14 20:19:13","2014-03-14 20:19:13","NULL"
"1405","8c75ff5752a25be9121e19096dcb4fbe","80122","line 2","2014-03-14 20:19:34","NULL","NULL","2014-03-14 20:19:32","2014-03-14 20:19:32","NULL"
"1407","c1d69edd5e1e369436ec5a4abc32d7db","80117","line 1","2014-03-14 20:19:43","NULL","NULL","2014-03-14 20:19:41","2014-03-14 20:19:41","NULL"
"1409","35eed5e541ca7dd52f10f86ddff5667d","80134","line 1","2014-03-14 20:19:53","NULL","NULL","2014-03-14 20:19:51","2014-03-14 20:19:51","NULL"
"1411","75bc0d8fd4950ec57464f440fb0394ca","80332","line 3","2014-03-14 20:20:08","NULL","NULL","2014-03-14 20:20:06","2014-03-14 20:20:06","NULL"
"1413","c1a4656e4f8bf642793782c0de3b5cc9","80104","line 3","2014-03-14 20:20:37","NULL","NULL","2014-03-14 20:20:34","2014-03-14 20:20:34","NULL"
"1415","0158fb6ab31ba38d61937c5007792b13","80277","line 2","2014-03-14 20:20:43","NULL","NULL","2014-03-14 20:20:41","2014-03-14 20:20:41","NULL"
"1417","901d8023b751e09d3ac8139067c89e71","80099","line 3","2014-03-14 20:20:55","NULL","NULL","2014-03-14 20:20:52","2014-03-14 20:20:52","NULL"
"1419","75bc0d8fd4950ec57464f440fb0394ca","80039","line 3","2014-03-14 20:21:00","NULL","NULL","2014-03-14 20:20:59","2014-03-14 20:20:59","NULL"
"1421","8b456636a21c795c6d569860ad244ff7","80134","line 2","2014-03-14 20:21:20","NULL","NULL","2014-03-14 20:21:18","2014-03-14 20:21:18","NULL"
"1423","3edb632131740a88962239ca2e2ae317","80117","line 1","2014-03-14 20:21:25","NULL","NULL","2014-03-14 20:21:23","2014-03-14 20:21:23","NULL"
"1425","b94e834f7d58bcc2ccb7191debe5bbb4","80332","line 2","2014-03-14 20:21:35","NULL","NULL","2014-03-14 20:21:33","2014-03-14 20:21:33","NULL"
"1427","d1b73fd766fe31d244e0dc9d80b50b6e","80509","line 1","2014-03-14 20:22:01","NULL","NULL","2014-03-14 20:21:59","2014-03-14 20:21:59","NULL"
"1429","fb0f9d558cfc3194a1924dc39daa7a4c","80039","line 2","2014-03-14 20:22:19","NULL","NULL","2014-03-14 20:22:17","2014-03-14 20:22:17","NULL"
"1431","b11f4e272a2a63bea00fb01522dc7902","80104","line 2","2014-03-14 20:22:30","NULL","NULL","2014-03-14 20:22:27","2014-03-14 20:22:27","NULL"
"1433","414ee71146f996c87af1c6bb22512059","80099","line 2","2014-03-14 20:22:41","NULL","NULL","2014-03-14 20:22:39","2014-03-14 20:22:39","NULL"
"1435","75bc0d8fd4950ec57464f440fb0394ca","80277","line 3","2014-03-14 20:22:41","NULL","NULL","2014-03-14 20:22:39","2014-03-14 20:22:39","NULL"
"1437","bede50bb78452249fc921f4845b65371","80134","line 6","2014-03-14 20:22:54","NULL","NULL","2014-03-14 20:22:52","2014-03-14 20:22:52","NULL"
"1439","e539cd719410c68769af2c8b5cb2bd71","80240","line 5","2014-03-14 20:22:58","NULL","NULL","2014-03-14 20:22:55","2014-03-14 20:22:55","NULL"
"1441","b11f4e272a2a63bea00fb01522dc7902","80104","line 2","2014-03-14 20:23:32","NULL","NULL","2014-03-14 20:23:30","2014-03-14 20:23:30","NULL"
"1443","82922858ba941231babe9ef04b870c92","80277","line 2","2014-03-14 20:23:43","NULL","NULL","2014-03-14 20:23:40","2014-03-14 20:23:40","NULL"
"1445","ff074df652522c5e034011a971c6ee49","80332","line 1","2014-03-14 20:23:51","NULL","NULL","2014-03-14 20:23:49","2014-03-14 20:23:49","NULL"
"1447","97dfcb761b776ed893ab38cbfa12af63","80122","line 2","2014-03-14 20:24:09","NULL","NULL","2014-03-14 20:24:07","2014-03-14 20:24:07","NULL"
"1449","438c4c74f9f0fb5f462e60ae4873d5bc","80134","line 2","2014-03-14 20:24:20","NULL","NULL","2014-03-14 20:24:18","2014-03-14 20:24:18","NULL"
"1451","bdb00319a67d73fdc47bfa8ee541215c","80117","line 2","2014-03-14 20:24:32","NULL","NULL","2014-03-14 20:24:30","2014-03-14 20:24:30","NULL"
"1453","50e8eb9d45184c97b9b581ced26c12f2","80097","line 2","2014-03-14 20:24:36","NULL","NULL","2014-03-14 20:24:33","2014-03-14 20:24:33","NULL"
"1455","82d6c71857d0ef671e78186a8783aebf","80509","line 3","2014-03-14 20:24:39","NULL","NULL","2014-03-14 20:24:37","2014-03-14 20:24:37","NULL"
"1457","75bc0d8fd4950ec57464f440fb0394ca","80104","line 3","2014-03-14 20:24:45","NULL","NULL","2014-03-14 20:24:43","2014-03-14 20:24:43","NULL"
"1459","23ca1b1aaa3513b023e56d5bd817ec27","80104","line 3","2014-03-14 20:25:01","NULL","NULL","2014-03-14 20:24:58","2014-03-14 20:24:58","NULL"
"1461","b5ff813f843f67573bcc37c9d72962bd","80097","line 2","2014-03-14 20:25:02","NULL","NULL","2014-03-14 20:24:59","2014-03-14 20:24:59","NULL"
"1463","23ca1b1aaa3513b023e56d5bd817ec27","80104","line 3","2014-03-14 20:25:23","NULL","NULL","2014-03-14 20:25:20","2014-03-14 20:25:20","NULL"
"1465","13e5a1e1438b0c45e6a273cac79f0706","80039","line 2","2014-03-14 20:25:33","NULL","NULL","2014-03-14 20:25:31","2014-03-14 20:25:31","NULL"
"1467","f31b9f400046fe67703292b10d48a31e","80122","line 4","2014-03-14 20:25:55","NULL","NULL","2014-03-14 20:25:53","2014-03-14 20:25:53","NULL"
"1469","5ce61fc2638fea27fd30e35d9d101a54","80134","line 4","2014-03-14 20:26:07","NULL","NULL","2014-03-14 20:26:05","2014-03-14 20:26:05","NULL"
"1471","c28400321058297398eb493c231090f7","80104","line 1","2014-03-14 20:26:11","NULL","NULL","2014-03-14 20:26:08","2014-03-14 20:26:08","NULL"
"1473","4435ef521a9a0fc15b8f87c76afb017f","80239","line 5","2014-03-14 20:26:35","NULL","NULL","2014-03-14 20:26:33","2014-03-14 20:26:33","NULL"
"1475","892ff6af73d52e3f31f74d47967fee57","80099","line 1","2014-03-14 20:26:39","NULL","NULL","2014-03-14 20:26:37","2014-03-14 20:26:37","NULL"
"1477","a2737307a856584c66ca766bd0e2a563","80117","line 1","2014-03-14 20:26:54","NULL","NULL","2014-03-14 20:26:52","2014-03-14 20:26:52","NULL"
"1479","a1b674283a173521516efe2327736b40","80509","line 2","2014-03-14 20:27:02","NULL","NULL","2014-03-14 20:27:00","2014-03-14 20:27:00","NULL"
"1481","39acd032e415012a5e0b24dafb52c560","80104","line 4","2014-03-14 20:27:13","NULL","NULL","2014-03-14 20:27:10","2014-03-14 20:27:10","NULL"
"1483","3216900e5f47d695a79719cf659ff930","80134","line 6","2014-03-14 20:27:21","NULL","NULL","2014-03-14 20:27:18","2014-03-14 20:27:18","NULL"
"1485","6e1f2ef52712387bb0ecf560e04cf529","80122","line 3","2014-03-14 20:27:22","NULL","NULL","2014-03-14 20:27:20","2014-03-14 20:27:20","NULL"
"1487","92dda0e48f712cee7fa0c869f4a67771","80099","line 1","2014-03-14 20:28:00","NULL","NULL","2014-03-14 20:27:58","2014-03-14 20:27:58","NULL"
"1489","50e8eb9d45184c97b9b581ced26c12f2","80039","line 2","2014-03-14 20:28:10","NULL","NULL","2014-03-14 20:28:08","2014-03-14 20:28:08","NULL"
"1491","5248abd9b9c30373e6ba07bf563ee4b8","80509","line 2","2014-03-14 20:28:48","NULL","NULL","2014-03-14 20:28:45","2014-03-14 20:28:45","NULL"
"1493","33c56609f60c7e1c8dfab8e294d5dada","80117","line 2","2014-03-14 20:29:12","NULL","NULL","2014-03-14 20:29:10","2014-03-14 20:29:10","NULL"
"1495","9d9fd187089d6bf81f092a8a06bd2718","80236","line 7","2014-03-14 20:29:31","NULL","NULL","2014-03-14 20:29:29","2014-03-14 20:29:29","NULL"
"1497","0f22f275813211be83fe3de5a5d7ae98","80122","line 2","2014-03-14 20:29:42","NULL","NULL","2014-03-14 20:29:40","2014-03-14 20:29:40","NULL"
"1499","050cb547b9df0837f7eaf7c915c25fe6","80099","line 1","2014-03-14 20:29:46","NULL","NULL","2014-03-14 20:29:43","2014-03-14 20:29:43","NULL"
"1501","44460b46b23bca23c592a2dc490dd733","80039","line 2","2014-03-14 20:29:50","NULL","NULL","2014-03-14 20:29:47","2014-03-14 20:29:47","NULL"
"1503","81a21eef04a536512dab946de3497c51","80097","line 2","2014-03-14 20:29:52","NULL","NULL","2014-03-14 20:29:50","2014-03-14 20:29:50","NULL"
"1505","cde5b698d7ecdace2fc27a9e9a2e4175","80104","line 1","2014-03-14 20:30:04","NULL","NULL","2014-03-14 20:30:01","2014-03-14 20:30:01","NULL"
"1507","3be81ea1c65c6299798ce9a41328b184","80097","line 6","2014-03-14 20:30:38","NULL","NULL","2014-03-14 20:30:35","2014-03-14 20:30:35","NULL"
"1509","5b31e072ff7b18b72c47fd962ba43fbc","80104","line 2","2014-03-14 20:31:06","NULL","NULL","2014-03-14 20:31:03","2014-03-14 20:31:03","NULL"
"1511","98a69cdfe1c24610ea34237a84be8a86","80097","line 2","2014-03-14 20:31:13","NULL","NULL","2014-03-14 20:31:11","2014-03-14 20:31:11","NULL"
"1513","0d9d26e4323411170556e7801e95ee85","80117","line 4","2014-03-14 20:31:29","NULL","NULL","2014-03-14 20:31:26","2014-03-14 20:31:26","NULL"
"1515","d25387b54718a108481c3e374452500f","80104","line 1","2014-03-14 20:31:58","NULL","NULL","2014-03-14 20:31:56","2014-03-14 20:31:56","NULL"
"1517","b1d49537325b50a7e57de1584a72b098","80509","line 2","2014-03-14 20:32:05","NULL","NULL","2014-03-14 20:32:03","2014-03-14 20:32:03","NULL"
"1519","cf5de03d12edbd3d73c6aad25d946c54","80039","line 1","2014-03-14 20:32:08","NULL","NULL","2014-03-14 20:32:05","2014-03-14 20:32:05","NULL"
"1521","e2309d5c378b1eb993e3d50bb80a5ace","80104","line 3","2014-03-14 20:32:12","NULL","NULL","2014-03-14 20:32:10","2014-03-14 20:32:10","NULL"
"1523","a72c3882f91ac12b1fe7756acdbbb6b5","80097","line 3","2014-03-14 20:32:24","NULL","NULL","2014-03-14 20:32:21","2014-03-14 20:32:21","NULL"
"1525","3817aaae22cdd1fe2e251c32be4dfd72","80104","line 2","2014-03-14 20:32:28","NULL","NULL","2014-03-14 20:32:26","2014-03-14 20:32:26","NULL"
"1527","81a21eef04a536512dab946de3497c51","80104","line 2","2014-03-14 20:33:25","NULL","NULL","2014-03-14 20:33:22","2014-03-14 20:33:22","NULL"
"1529","6fd1af7591293cc322236a810d2fa3c1","80117","line 2","2014-03-14 20:33:38","NULL","NULL","2014-03-14 20:33:35","2014-03-14 20:33:35","NULL"
"1531","fe635a86d6b8e84936a94cb2932e628b","80134","line 2","2014-03-14 20:33:47","NULL","NULL","2014-03-14 20:33:44","2014-03-14 20:33:44","NULL"
"1533","e2309d5c378b1eb993e3d50bb80a5ace","80104","line 3","2014-03-14 20:34:02","NULL","NULL","2014-03-14 20:34:00","2014-03-14 20:34:00","NULL"
"1535","fa88f7536c456d12f19c00747c6948ec","80039","line 2","2014-03-14 20:34:16","NULL","NULL","2014-03-14 20:34:13","2014-03-14 20:34:13","NULL"
"1537","20868b441bb665fc8160173b7c840d71","80240","line 5","2014-03-14 20:34:18","NULL","NULL","2014-03-14 20:34:15","2014-03-14 20:34:15","NULL"
"1539","2fa36286a2ce76d03c0f7419b7cb426c","80099","line 6","2014-03-14 20:34:47","NULL","NULL","2014-03-14 20:34:45","2014-03-14 20:34:45","NULL"
"1541","c63bc8f4f749208c73c7fdda7c687e8c","80509","line 2","2014-03-14 20:34:55","NULL","NULL","2014-03-14 20:34:53","2014-03-14 20:34:53","NULL"
"1543","49bf1c13c3c7d461ba2dbfd60a48481d","80104","line 3","2014-03-14 20:35:01","NULL","NULL","2014-03-14 20:34:59","2014-03-14 20:34:59","NULL"
"1545","49229cd8e0c003244dd60c8f1b8589a4","80039","line 1","2014-03-14 20:35:12","NULL","NULL","2014-03-14 20:35:09","2014-03-14 20:35:09","NULL"
"1547","414ee71146f996c87af1c6bb22512059","80104","line 2","2014-03-14 20:35:21","NULL","NULL","2014-03-14 20:35:19","2014-03-14 20:35:19","NULL"
"1549","0c1f52ad9a9e9b31bfaf483d6c4d01f2","80099","line 2","2014-03-14 20:35:45","NULL","NULL","2014-03-14 20:35:43","2014-03-14 20:35:43","NULL"
"1551","f4c7b4d4355dda1237ad004a6f53ce3c","80117","line 4","2014-03-14 20:36:03","NULL","NULL","2014-03-14 20:36:01","2014-03-14 20:36:01","NULL"
"1553","ef31d13fbc31c52c4ebb717d7d4d7b5d","80039","line 2","2014-03-14 20:36:23","NULL","NULL","2014-03-14 20:36:21","2014-03-14 20:36:21","NULL"
"1555","ee89159e2889db495568d742bc2fd314","80509","line 2","2014-03-14 20:36:24","NULL","NULL","2014-03-14 20:36:22","2014-03-14 20:36:22","NULL"
"1557","cef0b4aba6b9ea7e81af85906b30b7fe","80097","line 4","2014-03-14 20:36:36","NULL","NULL","2014-03-14 20:36:34","2014-03-14 20:36:34","NULL"
"1559","f936fc2821ec3fe0b45731bb0b27457a","80104","line 2","2014-03-14 20:36:37","NULL","NULL","2014-03-14 20:36:35","2014-03-14 20:36:35","NULL"
"1561","969a41d2ddc148f88d2f24bcd8034dcc","80134","line 2","2014-03-14 20:36:39","NULL","NULL","2014-03-14 20:36:36","2014-03-14 20:36:36","NULL"
"1563","9267300dbb11d5670200018e8e393dbf","80117","line 2","2014-03-14 20:36:41","NULL","NULL","2014-03-14 20:36:39","2014-03-14 20:36:39","NULL"
"1565","ec059308c3ef0990f0c73f591bbb8557","80039","line 2","2014-03-14 20:37:00","NULL","NULL","2014-03-14 20:36:57","2014-03-14 20:36:57","NULL"
"1567","6decafbe74cec7a7abae4bb8e61c4705","80277","line 1","2014-03-14 20:37:04","NULL","NULL","2014-03-14 20:37:02","2014-03-14 20:37:02","NULL"
"1569","05f29c0d56cfa5623a7b706e3e77aa12","80099","line 2","2014-03-14 20:37:30","NULL","NULL","2014-03-14 20:37:27","2014-03-14 20:37:27","NULL"
"1571","414ee71146f996c87af1c6bb22512059","80039","line 13","2014-03-14 20:37:55","NULL","NULL","2014-03-14 20:37:53","2014-03-14 20:37:53","NULL"
"1573","1a2a5407507a5f063a2cc11d3d91dad7","80104","line 4","2014-03-14 20:38:00","NULL","NULL","2014-03-14 20:37:58","2014-03-14 20:37:58","NULL"
"1575","ef31d13fbc31c52c4ebb717d7d4d7b5d","80509","line 2","2014-03-14 20:38:35","NULL","NULL","2014-03-14 20:38:32","2014-03-14 20:38:32","NULL"
"1577","72b8fa92a338b21bf9f71fe653f70c77","80134","line 2","2014-03-14 20:38:44","NULL","NULL","2014-03-14 20:38:42","2014-03-14 20:38:42","NULL"
"1579","12417e6c658d830c9f602fc6b020ad23","80277","line 2","2014-03-14 20:38:55","NULL","NULL","2014-03-14 20:38:53","2014-03-14 20:38:53","NULL"
"1581","e8e13801f4ab457644064f3d4b3fec48","80097","line 2","2014-03-14 20:39:08","NULL","NULL","2014-03-14 20:39:05","2014-03-14 20:39:05","NULL"
"1583","a731072a957a37d994cf3a7cfb1723fc","80117","line 2","2014-03-14 20:39:15","NULL","NULL","2014-03-14 20:39:13","2014-03-14 20:39:13","NULL"
"1585","da5eb65b48d88406e1cb3f50c3144f10","80509","line 2","2014-03-14 20:39:44","NULL","NULL","2014-03-14 20:39:41","2014-03-14 20:39:41","NULL"
"1587","9f5cfb32d23996455747de615e205a9d","80104","line 1","2014-03-14 20:39:45","NULL","NULL","2014-03-14 20:39:42","2014-03-14 20:39:42","NULL"
"1589","bed88a04e8acd568bde35ded387019a9","80039","line 2","2014-03-14 20:39:46","NULL","NULL","2014-03-14 20:39:44","2014-03-14 20:39:44","NULL"
"1591","0191512fb0af3bb07059c2297005ae40","80097","line 3","2014-03-14 20:39:53","NULL","NULL","2014-03-14 20:39:50","2014-03-14 20:39:50","NULL"
"1593","e2e2d5f2c66efc354c5fc701ec1389bc","80099","line 2","2014-03-14 20:40:20","NULL","NULL","2014-03-14 20:40:18","2014-03-14 20:40:18","NULL"
