# call_id> Primární klíč. Pokud je 40 znaků dlouhý, hovor nemá v ostatních tabulkách vazby. Pokud je 20 znaků dlouhý, existují vazební data v ostatních out.c tabulkách
# length> Délka hovoru v sekundách
# from> hash volajícího čísla
# to> pokud je hodnota 1xxxx, jedná se o příchozí hovor a ID znamená číslo linky. Pokud je hodnota 8xxxx, je to ID konkrétního operátora (zvedače).
# international> zda jde o mezinárodní volání
# time_block> časový blok, kdy došlo k uskutečnění hovoru
# service_id> id služby na kterou zákazník volá
# length_9>
# length_C>
# length_O>
# length_7>
# operator> telefonní operátor (O2, T-mobile...)
# ope_agent> z ope_calls
# ope_line> z ope_calls
# wup_question_id> z ope_wup_logs
# wup_answer_id> z ope_wup_logs
# cancelled>
# ivr>
# time_segment_id>
# length_B>
# transferred_external> zda došlo k přepojení hovoru

"call_id","length","from","to","international","time_block","service_id","length_9","length_C","length_O","length_7","operator","ope_agent","ope_line","wup_question_id","wup_answer_id","cancelled","ivr","time_segment_id","length_B","transferred_external"
"100010532284716564265263761321717254353","15","46d3943f64c30f0a48af56a2c0a316ae","10602","0","2014-05-21 08:30:00","10","15","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000105452265252464615095895331078469473","207","34fefbb3deb58f486958e44b678e525a","80017","0","2012-11-27 10:15:00","NULL","207","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100010550225292253675037548484631051510","253","c4d82ab7bf95cf490578f0dcf7fad49d","80058","0","2013-08-28 07:00:00","NULL","253","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100010564256838216216020930272940188540","128","c4b42fa00247c1c8720a3aa9bff253e3","80099","0","2013-04-05 17:15:00","NULL","128","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100010571714550996563084565948805712807","101","3190954785cbe5a5102aa0994640cc23","11803","0","2013-01-18 16:00:00","7","101","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100010595850899841422488797985727413101","75","a0bf72e0048eb4d1b30c84bb14f6b674","11885","0","2014-04-18 08:15:00","6","75","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100010608643263154271363075915534356456","19","add3542315cb7dd8e8ae8160dcd8e77a","80243","0","2012-09-04 09:45:00","NULL","19","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100010623816541156601837797077446541731","65","e966954e176d2b238b3d662a87c60038","11886","0","2013-12-26 14:00:00","6","65","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100010667631166356697936492366695994705","192","5056e0fb1aa3f3b41d4eb3a813d4ecf3","11885","0","2014-03-18 14:00:00","6","192","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100010686222407486315623333146123680514","354","997f4813e1ff67e70c46bf1d5b128283","80284","0","2013-10-17 03:00:00","NULL","354","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000106867590790348812855629731340223142","105","a0138a84a98d37f144a557ea814304cd","80093","0","2012-06-18 11:30:00","NULL","105","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001035631402583449","117","39b5fb6c4114a849b91b5d2c1b5a44e1","11886","0","2014-06-12 16:30:00","6","117","108","NULL","108","1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000107264805064496313929234605177470533","81","550aa6543d8a937d15f21d4ada686f6d","11886","0","2013-12-16 15:30:00","6","81","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000107278017473178616905872432590646935","115","64932e2151668510cb4c8a55338b9f46","80530","0","2013-03-26 14:00:00","NULL","115","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100010781584149255926280506293408091894","110","b5045edaeb07fd886cd99409d3685dca","80269","0","2012-08-24 13:15:00","NULL","110","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100010814196462058773974886229924651645","82","c3a3d2b747e94068e0de837a5bc0683f","11885","0","2014-03-18 06:45:00","6","82","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001071721411653834","74","11122a838d09458272c8728a064e6197","11886","0","2014-09-25 16:00:00","6","74","67","NULL","67","-1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"00001005781404199194","101","495b4bf707fff764c716bf3e013c7ef5","11886","0","2014-07-01 09:15:00","6","101","89","NULL","89","1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"100010850206401363549569351785497390563","402","5feee7194bd62b9b5fa184fd580324c1","80583","0","2013-08-22 12:30:00","NULL","402","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100010856953782818323990077808087951518","118","a1a99a8dd8f888b1a35d13bb49660ce5","80478","0","2013-01-24 16:00:00","NULL","118","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100010869057827972042209349274912076785","110","ac093c829c695bb0c7d8ae959e713279","80069","0","2012-12-05 15:15:00","NULL","110","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100010888899082282972394459649718883025","45","fc1faae1bd04357d900b463241d2fa32","80014","0","2013-06-03 13:00:00","NULL","45","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000108920784668126212037249251964155371","118","aecc4d3ce427b5c848da384fa2fc70bc","11885","0","2014-01-17 21:15:00","6","118","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100010926570100411467940075898946331118","43","53d7f846903f1dcaadce67ffeabd9b25","11885","0","2014-03-05 18:15:00","6","43","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001128181403883020","81","a3a8dd9b88087dc59950c3d3d7561ab7","11886","0","2014-06-27 17:30:00","6","81","76","NULL","76","2","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"100010970295834072082000309034242140821","72","aea90f595608e67d00a1d4830696bb6d","11885","0","2014-03-17 16:45:00","6","72","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000109771568750677915347933132744696184","92","c3d8a3fe9e1b4040f0143266084da28c","11885","0","2013-02-18 14:15:00","6","92","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000109783596750045210858390371223824571","104","bf241b8f86632b4b3cc4e91bf12aaff7","11885","0","2013-12-28 13:00:00","6","104","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000109812667414789813486730808032344376","70","91ea4cf01187c69910b3eb7798cd0737","80032","0","2012-12-27 18:15:00","NULL","70","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000110078920982426718269678742860752278","126","3f7db90221e51338935090fcb12860a7","80062","0","2012-06-15 15:15:00","NULL","126","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001072111409385701","14","c5490f39d98c8e53fc38b81646f31ec6","10602","0","2014-08-30 10:00:00","10","14","NULL","NULL","14","3","NULL","NULL","NULL","NULL","1","0","NULL","NULL","0"
"100011034374791335092483270370169172678","54","f62b460bfdc205ccf86fdca371376a30","80092","0","2012-12-07 20:45:00","NULL","54","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001009971402382689","223","b9008cf43be6447f06add4a1a8589579","11804","0","2014-06-10 08:30:00","7","223","213","NULL","213","2","NULL","NULL","NULL","NULL","0","0","NULL","96","1"
"100011042846892330136316826449377891247","70","12d7ae42e73f1eccb7e3ee7562ed1ee3","80114","0","2013-05-11 07:15:00","NULL","70","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011048755507027313286108353660061347","142","827f7e2677057142ddde4dbf6c991f0e","80357","0","2012-12-17 11:45:00","NULL","142","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011051734389714049791559904484759659","221","fe1e896a13b5898e40683e1f3cbab2fb","80065","0","2012-09-06 12:45:00","NULL","221","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000110604185155077316536666905441484768","41","baac35fb0fc04b82286d838b8f50f302","11884","0","2013-12-19 09:45:00","6","41","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000111007600315750617589040989875745797","462","99773fe7ee26f2779382fe6269901f83","80281","0","2012-07-12 13:30:00","NULL","462","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000111055140964003715734191479302879439","16","b5b2dd121e744708d5589550efb13e16","80355","0","2013-04-27 09:15:00","NULL","16","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000111113797515005010637026514376204578","286","5ca79a638e635b24669c6fba2cd96aee","80051","0","2012-12-20 11:45:00","NULL","286","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10001114237550347217173381670357416742","252","863f8e3005af23477265429d6d449b82","80249","0","2012-06-27 13:15:00","NULL","252","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001049481403170635","92","8a0a2738a0d32d8ba86b8c8f99303024","11803","0","2014-06-19 11:30:00","7","92","68","NULL","68","1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000111563218713612116676230183318308439","51","2139b4eaafa92a0d72abae2b963090e0","11885","0","2013-12-27 17:15:00","6","51","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000111979898298284118020714307633030035","136","fb4f13f17f36c61e19f762841ce5c36f","80083","0","2012-10-19 12:15:00","NULL","136","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10001120483949135954718597278351102597","112","ebbef707ed92e4fea4cbd5eb70f65179","11885","0","2013-10-04 12:15:00","6","112","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10001121488846296756718528023530363779","89","7489b750ca80cf24b8d4f72d47e33692","80406","0","2012-11-02 08:15:00","NULL","89","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011232829315759006639600586145246253","148","3fe11f557f519d6e9a0d70f9ff2882c4","80436","0","2012-09-28 15:30:00","NULL","148","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011240518425297171426232072712669817","280","253845a086404428c08537202e539356","11886","0","2014-04-16 16:30:00","6","280","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000112758933023706314075760233431935670","52","10513ea6604b8d18e8c0f51a0b2361ea","80137","0","2012-09-02 15:15:00","NULL","52","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000113092072071705114559184068768357337","206","7cd0988ac058560d48408e346d1a1af6","80372","0","2012-07-24 08:30:00","NULL","206","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011313399570621238352148091947852288","63","1fe3b41c5d2241597a28ccb334c7feaa","80255","0","2012-06-23 13:45:00","NULL","63","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011317360787577377844420052862254079","42","7073c02c0a97facd49a7223bf5bf380e","11804","0","2013-12-06 05:45:00","7","42","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000113348539836577817755236961673799532","48","20f62d4f73ab23a8759ac356730a5cc2","80102","0","2013-07-06 12:15:00","NULL","48","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011336186546630142264836561542191166","75","372de0fb536e917f2104c5c1ab989d69","80132","0","2012-07-18 11:15:00","NULL","75","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000113397624654387814218082035236879908","121","fed8659c628b7cacac241d28f1cca362","80479","0","2012-11-08 14:30:00","NULL","121","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011342814078239846033510581764464883","132","265d691acf5e8dad7d46c32a931f8e68","80331","0","2012-12-11 11:30:00","NULL","132","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011351097985469476904354535639717859","104","8a8feb47385bd7678886d2c38a520ce0","80368","0","2013-09-18 07:45:00","NULL","104","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001079531403392695","241","522352a73e6634c5eefe1db78edee3ba","11886","0","2014-06-22 01:15:00","6","241","234","NULL","234","1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000113708162428651714152445373024364715","192","c36a5fa5658b7fd9f953edcd312c700a","80424","0","2013-04-20 08:00:00","NULL","192","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001058671411375528","83","411939bed6098c57ae8d06162956ac87","11885","0","2014-09-22 10:45:00","6","83","72","NULL","72","-1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000113985726397477917796533488063310183","88","3544abb2f21d7989244b27e114b2d7b6","80360","0","2012-10-18 18:15:00","NULL","88","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001018221404910238","186","39ca3ea9360fb5d60e79eb9fa5426d3c","11803","0","2014-07-09 14:45:00","7","186","168","NULL","168","1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"10001140918365925579437609277134622388","16","3ea03f303d44d19570559f8a78838263","11886","0","2013-11-25 11:15:00","6","16","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011409219317660108095175413746995256","92","f73e0507317ab3af7498aed1d5835602","80100","0","2012-06-13 21:15:00","NULL","92","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011450402982508308163454198469516730","15","576723661de572a1593cbff65158290c","11182","0","2014-02-18 14:30:00","8","15","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10001146899426865815225475337948548240","179","42cf803f87e96dc68aa46e9a66a56cdf","80113","0","2012-09-28 11:45:00","NULL","179","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000114715237076736615309343551586812969","131","22884abd3a04ffd9b57f3a72ee2ef4a7","11804","0","2014-02-28 13:45:00","7","131","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011497877134107383983180102888609108","1069","5ca91acec9a31a0f15aaa53b77341b3b","10602","0","2014-04-05 19:15:00","10","1069","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000115274595174657913531626735679005808","73","67534d2a204532a5090be81854deaef8","11885","0","2014-01-24 14:15:00","6","73","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011534823701989062093535329515228928","39","1a70f13bef25a07b1296bbe504abf82f","80456","0","2013-07-29 09:00:00","NULL","39","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011538146563866955871780739966314832","40","b74a49f3f214d804d1e3ca986eb35f37","80056","0","2013-10-14 11:45:00","NULL","40","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011539887184113585313505816857041876","123","fc545121010074020ff0005e5156ab4c","11885","0","2014-04-14 11:30:00","6","123","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001147421412401619","72","5f32b4063706320b8e1eeaedc5b1954f","11885","0","2014-10-04 07:45:00","6","72","62","NULL","62","-1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000115516355425198615342518650706610598","85","492cd0eb12c937ba442ed4146fd9f2f9","80357","0","2013-01-30 08:45:00","NULL","85","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000115559017036885913891516612623747667","40","257c60ff94381b7c2b15f06acb0085e4","80495","0","2013-01-29 08:00:00","NULL","40","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011566308094451717907206616222383844","95","6bd664fb61119cec98a1b2f3418b349f","11884","0","2014-01-14 22:00:00","6","95","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011578164224281438051422036034569413","132","cd1a93d794290a4ca458e7be24ce083d","80598","0","2013-10-27 12:15:00","NULL","132","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10001157867336560292900245085567537824","44","2dc015bbf3363d7c87821cb33935c5d4","80106","0","2012-08-27 05:15:00","NULL","44","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011594734414261249256210496820304990","120","d364084fd4c417a49d1458da9c4ed483","80199","0","2012-06-04 11:45:00","NULL","120","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000116380036080344918130626003177699852","115","a20a16e3d73d6a946076505eb5c77639","80406","0","2012-09-07 07:45:00","NULL","115","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000116633907450573213781072172230926397","90","f4605d8647a484f406cfed049da12361","80095","0","2013-05-13 13:45:00","NULL","90","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011676369032755114532581934581900445","134","ee0b5836d8d291eb08b5a0730f0b74ba","80160","0","2012-07-23 00:30:00","NULL","134","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000117186317026539416919775126193935969","185","825fc007a4ae9d783820403f55109384","80110","0","2013-04-02 08:45:00","NULL","185","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000117407527443865912509053577088110679","146","0641338d72dd0bce2f2760214861cde8","80070","0","2012-09-20 08:45:00","NULL","146","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001069721405278709","87","35c60d394624c7d88b284812d263d9c9","11885","0","2014-07-13 21:00:00","6","87","79","NULL","79","3","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"00001142801411380403","75","3fdbd72aaba781eb14d37bd308a3bbfd","11886","0","2014-09-22 12:00:00","6","75","61","NULL","61","-1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"100011776834639277335516730275505668794","55","e5683c9e763885ad04546d5df3ce8980","80406","0","2012-09-21 20:15:00","NULL","55","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011796254810687107924635045669011250","70","762fd012d9d0418e67b83ae5c3760fc4","80282","0","2013-05-21 15:30:00","NULL","70","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011799894596122158024869357512219019","68","dac46423cb733229cbe0361bc7f7719e","11804","0","2014-03-13 15:15:00","7","68","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10001180075697342083934469569447963504","85","69830ee5c2b5b7311a3ac54012b8a49c","80074","0","2013-03-21 07:30:00","NULL","85","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011802304277542191732193762482673370","141","5a67bc7e8f6e6346e64c10d7f1b6b343","80406","0","2012-11-25 07:15:00","NULL","141","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001032271409991316","93","daf0445b20594238135652c68ae9ec24","10501","0","2014-09-06 10:15:00","11","93","79","NULL","93","-1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"10001181272824765284081550075768027478","124","a4597bf021f1bf0045b88184636cd8d5","11885","0","2013-07-03 07:15:00","6","124","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011820741447973548040900992563402614","55","75f2fd500522d80437b1cdb54b43a0de","11886","0","2013-11-28 01:00:00","6","55","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011829426163095704740581178068232703","220","97d7d45a655180a5179f82a421643001","11804","0","2013-12-09 13:45:00","7","220","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011832930699204066965724460253756028","387","6d8bbae377e2f71699edd34883ec9042","11886","0","2014-03-24 08:00:00","6","387","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011841116185074912149569107718502836","80","ecb6e14b917c880e022d9f5edde99d37","80106","0","2012-10-21 05:15:00","NULL","80","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10001184792209248202613901969021947867","87","668a95e7246a13a90441b557b35f7dc1","11885","0","2013-12-03 07:30:00","6","87","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011848832292920253740309277664237473","336","85cc69272e121fb823003aabdad333c4","80577","0","2013-08-20 20:15:00","NULL","336","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10001186602703113405826581719677730482","0","1691e0dc393e6f3f77af149a9e324b56","80124","0","2012-06-11 09:15:00","NULL","0","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000118813594185713314662152954819622487","181","cea3db570742b1b7b81a820105ec9781","80370","0","2012-08-17 12:30:00","NULL","181","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001069751406611977","135","0ddaae053ef5090547e7bddd4e5011d7","11885","0","2014-07-29 07:30:00","6","135","128","NULL","128","-1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000118935230121835612334695832721035948","276","0e88ba19f3241f7ca637fed30c495030","11885","0","2014-05-16 14:15:00","6","276","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000119148493374027912976765616772890515","49","ca18b0b11e9594dfb2cf1e54550f5537","11885","0","2013-11-21 12:00:00","6","49","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011928741368606871733423362369209620","266","1103051ecfd4bc02ee57874d7a5c2363","11804","0","2013-11-23 16:15:00","7","266","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011938900820157279241428752452890081","130","cfc70a590ed5bfa1b423d1f1e3f29491","80032","0","2012-12-17 13:15:00","NULL","130","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000119433043777688218246125368679910476","80","94d4a885913791920d05b0c91557451a","11885","0","2013-07-11 14:00:00","6","80","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10001194468978270631750844056985107074","97","e6be278f790113fa9b5c6f53ec4a9950","80290","0","2012-07-18 07:45:00","NULL","97","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011946220026082325358359192589830826","101","fc28657de8afb3b25e20db7df50014c6","11885","0","2014-02-05 16:45:00","6","101","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10001196333809905782431069009375224006","427","74e747c8f260d9b8d8e76951c730b2cc","11804","0","2013-02-01 15:45:00","7","427","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011978889009338981384272811357379713","58","5d3b5bb5037061805d62efd199ca357a","80084","0","2012-06-25 06:30:00","NULL","58","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011982986704774701169923565602664675","29","bb5075ae750ada05909a4a8e8c220167","80225","0","2013-03-01 09:00:00","NULL","29","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000119830245824522618325409462539637013","45","29a27288d44ec662742ad96e2c7bdf63","80355","0","2012-11-11 15:45:00","NULL","45","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100011986208187471991504602722058723027","79","49063109ef4923eafddd7c1023954fe9","11886","0","2013-12-16 05:00:00","6","79","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000120034703258530116580103973475770247","52","669af484aa1122c4e88baf5db1d9383d","80166","0","2012-11-16 09:00:00","NULL","52","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100012020790081478228018465149532714970","87","79219647cc6fa0c6f5d5df1ed1ed2d59","80492","0","2012-12-31 12:45:00","NULL","87","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10001202814559311452746422519019384513","32","739ff5bb0763ecf2d53b23996d8699fd","11884","0","2013-08-17 16:45:00","6","32","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100012028310789328067270141311147148407","167","589439dd6802d7d8c2c803749a0d9339","80276","0","2013-04-12 13:15:00","NULL","167","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100012032798652159816794295403137805984","160","4fc6ecbe813a937bc4befc8fef017f10","80607","0","2013-09-19 10:15:00","NULL","160","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000120579061724473914305293590709690996","156","43e734f4cf4da9a42ad3a426e472132e","80471","0","2013-06-23 09:15:00","NULL","156","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100012083955379503414810504667356658932","78","9a4dfb3b3e1ab61663f906e3edd7a9e2","80361","0","2012-09-24 11:45:00","NULL","78","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000120948702452191910335336517949066090","54","fde7cb2660091f5e340071da79d23678","80083","0","2013-05-28 15:15:00","NULL","54","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
